"HHID","parcelID","plotID","PID","female","cropID","a4aq7","a5aq8","yield","lnvalue","lnarea","year"
1071000209,2,3,107100020901,0,130,2,100000,50000,11.5129354649202,1.09861228866811,2011
1071000209,2,3,107100020901,0,210,2,120000,60000,11.6952553550628,1.09861228866811,2011
1071000209,2,3,107100020901,0,620,2,300000,150000,12.6115410869661,1.09861228866811,2011
1073000807,1,1,107300080701,0,741,2.5,200000,80000,12.2060776455177,1.25276296849537,2011
1073000807,1,1,107300080701,0,630,2.5,0,0,0,1.25276296849537,2011
1073000808,1,1,107300080801,0,741,1.20000004768372,0,0,0,0.788457382038688,2011
1073000808,2,2,107300080802,1,130,0.5,40000,80000,10.5966597327836,0.405465108108164,2011
1073000808,2,2,107300080802,1,210,0.5,0,0,0,0.405465108108164,2011
1073001201,1,1,107300120101,1,210,0.25,0,0,0,0.22314355131421,2011
1073001201,1,1,107300120101,1,130,0.25,0,0,0,0.22314355131421,2011
1073001201,1,1,107300120101,1,630,0.25,0,0,0,0.22314355131421,2011
1073001201,1,2,107300120101,1,620,0.200000002980232,0,0,0,0.182321559277481,2011
1073001201,1,3,107300120101,1,610,0.0500000007450581,0,0,0,0.0487901648790111,2011
1073001205,1,1,107300120501,1,741,0.25,0,0,0,0.22314355131421,2011
1073001205,1,2,107300120501,1,742,0.125,15000,120000,9.61587214452889,0.117783035656383,2011
1073001205,1,3,107300120501,1,210,0.25,0,0,0,0.22314355131421,2011
1073001205,1,3,107300120501,1,630,0.25,0,0,0,0.22314355131421,2011
1073001205,1,4,107300120501,1,620,0.25,0,0,0,0.22314355131421,2011
1073001205,1,5,107300120501,1,630,0.125,0,0,0,0.117783035656383,2011
1073001206,1,1,107300120601,0,620,0.25,0,0,0,0.22314355131421,2011
1073001206,1,2,107300120601,0,130,0.5,0,0,0,0.405465108108164,2011
1073001206,1,2,107300120601,0,210,0.5,0,0,0,0.405465108108164,2011
1073001206,1,2,107300120601,0,630,0.5,0,0,0,0.405465108108164,2011
1073001206,1,3,107300120601,0,741,0.5,0,0,0,0.405465108108164,2011
1073001206,1,3,107300120601,0,810,0.5,0,0,0,0.405465108108164,2011
1073001207,1,1,107300120707,0,210,1,25000,25000,10.1266711030504,0.693147180559945,2011
1073001207,1,1,107300120707,0,630,1,0,0,0,0.693147180559945,2011
1073001207,1,2,107300120707,0,310,1,80000,80000,11.2897944135779,0.693147180559945,2011
1073001207,1,2,107300120707,0,630,1,0,0,0,0.693147180559945,2011
1073001207,1,3,107300120707,0,741,0.200000002980232,0,0,0,0.182321559277481,2011
1073001207,1,3,107300120707,0,810,0.200000002980232,0,0,0,0.182321559277481,2011
1073001207,1,4,107300120707,0,620,0.5,0,0,0,0.405465108108164,2011
1073001209,1,1,107300120901,1,210,0.25,0,0,0,0.22314355131421,2011
1073001209,1,1,107300120901,1,130,0.25,0,0,0,0.22314355131421,2011
1073001209,1,2,107300120901,1,630,0.25,0,0,0,0.22314355131421,2011
1073001209,1,2,107300120901,1,620,0.25,0,0,0,0.22314355131421,2011
1073001209,1,2,107300120901,1,640,0.25,0,0,0,0.22314355131421,2011
1073001209,1,3,107300120901,1,510,1.5,90000,60000,11.4075760603618,0.916290731874155,2011
1073001601,1,1,107300160101,0,810,0.300000011920929,0,0,0,0.262364273637436,2011
1073001601,1,1,107300160101,0,630,0.300000011920929,0,0,0,0.262364273637436,2011
1073001601,2,2,107300160101,0,620,0.400000005960464,0,0,0,0.336472240878687,2011
1073001601,2,2,107300160101,0,630,0.400000005960464,0,0,0,0.336472240878687,2011
1073001601,1,3,107300160101,0,210,0.200000002980232,150000,749999.98882413,11.9183972397228,0.182321559277481,2011
1073001603,1,1,107300160301,1,210,1,60000,60000,11.002116507732,0.693147180559945,2011
1073001603,1,1,107300160301,1,741,1,0,0,0,0.693147180559945,2011
1073001603,1,2,107300160301,1,810,1,50000,50000,10.8197982842103,0.693147180559945,2011
1073001604,1,1,107300160401,0,810,0.800000011920929,100000,124999.998137355,11.5129354649202,0.587786671524857,2011
1073001604,1,1,107300160401,0,741,0.800000011920929,0,0,0,0.587786671524857,2011
1073001604,1,1,107300160401,0,630,0.800000011920929,0,0,0,0.587786671524857,2011
1073001604,2,2,107300160401,0,130,1,504000,504000,13.1303335311785,0.693147180559945,2011
1073001604,2,2,107300160401,0,630,1,0,0,0,0.693147180559945,2011
1073001604,2,2,107300160401,0,741,1,0,0,0,0.693147180559945,2011
1073001605,1,2,107300160501,0,741,1,0,0,0,0.693147180559945,2011
1073001605,1,2,107300160501,0,810,1,280000,280000,12.5425484535736,0.693147180559945,2011
1073001605,1,3,107300160502,1,310,0.5,0,0,0,0.405465108108164,2011
1073001605,1,4,107300160502,1,620,0.5,0,0,0,0.405465108108164,2011
1073001605,1,4,107300160502,1,630,0.5,0,0,0,0.405465108108164,2011
1073001606,1,1,107300160601,0,130,1.5,2280000,1520000,14.639686439527,0.916290731874155,2011
1073001606,1,2,107300160601,0,810,1,70000,70000,11.1562648066437,0.693147180559945,2011
1073001606,1,2,107300160601,0,741,1,0,0,0,0.693147180559945,2011
1073001606,1,2,107300160601,0,210,1,120000,120000,11.6952553550628,0.693147180559945,2011
1073001606,1,2,107300160601,0,630,1,0,0,0,0.693147180559945,2011
1073001606,3,3,107300160601,0,620,0.25,0,0,0,0.22314355131421,2011
1073001608,1,1,107300160801,1,620,0.5,0,0,0,0.405465108108164,2011
1073001608,1,2,107300160801,1,210,0.5,150000,300000,11.9183972397228,0.405465108108164,2011
1073001609,1,1,107300160902,1,741,1.5,120000,80000,11.6952553550628,0.916290731874155,2011
1073001609,1,1,107300160902,1,810,1.5,0,0,0,0.916290731874155,2011
1073001609,1,2,107300160901,0,130,1,320000,320000,12.676079399771,0.693147180559945,2011
1073001609,1,3,107300160901,0,210,0.5,120000,240000,11.6952553550628,0.405465108108164,2011
1073001609,1,4,107300160901,0,310,0.25,10000,40000,9.21044036697652,0.22314355131421,2011
1073001609,1,5,107300160901,0,620,0.25,0,0,0,0.22314355131421,2011
1073001609,1,6,107300160901,0,630,0.25,0,0,0,0.22314355131421,2011
1073002002,1,1,107300200201,1,620,0.25,0,0,0,0.22314355131421,2011
1073002002,1,2,107300200201,1,741,0.25,0,0,0,0.22314355131421,2011
1073002002,3,3,107300200201,1,130,0.25,40000,160000,10.5966597327836,0.22314355131421,2011
1073002002,3,3,107300200201,1,210,0.25,20000,80000,9.90353755128617,0.22314355131421,2011
1073002003,2,2,107300200301,1,130,0.100000001490116,0,0,0,0.0953101811589757,2011
1073002006,2,1,107300200601,0,210,0.5,40000,80000,10.5966597327836,0.405465108108164,2011
1073002006,1,2,107300200601,0,741,0.400000005960464,0,0,0,0.336472240878687,2011
1073002006,1,2,107300200601,0,770,0.400000005960464,60000,149999.997764826,11.002116507732,0.336472240878687,2011
1073002006,1,2,107300200601,0,810,0.400000005960464,0,0,0,0.336472240878687,2011
1073002006,1,2,107300200601,0,750,0.400000005960464,100000,249999.99627471,11.5129354649202,0.336472240878687,2011
1073002006,1,2,107300200601,0,640,0.400000005960464,0,0,0,0.336472240878687,2011
1073002006,1,3,107300200601,0,210,0.600000023841858,0,0,0,0.470003644146897,2011
1073002006,1,3,107300200601,0,750,0.600000023841858,60000,99999.9960263572,11.002116507732,0.470003644146897,2011
1073002006,1,3,107300200601,0,744,0.600000023841858,0,0,0,0.470003644146897,2011
1073002008,1,1,107300200801,0,210,1,84000,84000,11.3385839825165,0.693147180559945,2011
1073002008,1,2,107300200801,0,810,0.5,0,0,0,0.405465108108164,2011
1073002008,1,2,107300200801,0,741,0.5,0,0,0,0.405465108108164,2011
1073002008,1,3,107300200801,0,620,0.5,0,0,0,0.405465108108164,2011
1073002302,1,1,107300230201,1,741,0.25,0,0,0,0.22314355131421,2011
1073002302,1,1,107300230201,1,310,0.25,0,0,0,0.22314355131421,2011
1073002302,1,1,107300230201,1,810,0.25,105000,420000,11.5617251529038,0.22314355131421,2011
1073002302,2,2,107300230201,1,130,0.5,75000,150000,11.2252567257629,0.405465108108164,2011
1073002302,2,2,107300230201,1,210,0.5,40000,80000,10.5966597327836,0.405465108108164,2011
1073002302,2,2,107300230201,1,630,0.5,0,0,0,0.405465108108164,2011
1073002302,2,3,107300230201,1,620,0.25,0,0,0,0.22314355131421,2011
1073002302,2,4,107300230201,1,630,0.25,0,0,0,0.22314355131421,2011
1073002302,3,5,107300230201,1,210,0.25,60000,240000,11.002116507732,0.22314355131421,2011
1073002303,1,1,107300230301,0,130,1,70000,70000,11.1562648066437,0.693147180559945,2011
1073002303,2,2,107300230301,0,741,0.200000002980232,0,0,0,0.182321559277481,2011
1073002303,2,3,107300230301,0,810,0.300000011920929,60000,199999.992052714,11.002116507732,0.262364273637436,2011
1073002303,2,4,107300230301,0,130,2,600000,300000,13.3046866008636,1.09861228866811,2011
1073002303,2,4,107300230301,0,630,2,0,0,0,1.09861228866811,2011
1073002304,1,1,107300230401,1,741,0.25,0,0,0,0.22314355131421,2011
1073002304,1,1,107300230401,1,210,0.25,17000,68000,9.74102744483773,0.22314355131421,2011
1073002304,1,1,107300230401,1,810,0.25,0,0,0,0.22314355131421,2011
1073002304,1,1,107300230401,1,130,0.25,0,0,0,0.22314355131421,2011
1073002304,1,1,107300230401,1,630,0.25,0,0,0,0.22314355131421,2011
1073002304,1,2,107300230401,1,620,0.25,0,0,0,0.22314355131421,2011
1073002304,2,3,107300230401,1,310,0.5,12000,24000,9.39274525863144,0.405465108108164,2011
1073002306,1,1,107300230601,0,620,0.25,0,0,0,0.22314355131421,2011
1073002306,1,2,107300230601,0,210,0.75,70000,93333.3333333333,11.1562648066437,0.559615787935423,2011
1073002306,1,2,107300230601,0,741,0.75,0,0,0,0.559615787935423,2011
1073002306,1,3,107300230601,0,130,1.5,360000,240000,12.7938620882062,0.916290731874155,2011
1073002306,1,3,107300230601,0,630,1.5,0,0,0,0.916290731874155,2011
1073002307,1,2,107300230702,1,741,0.200000002980232,0,0,0,0.182321559277481,2011
1073002307,1,2,107300230702,1,210,0.200000002980232,17000,84999.9987334014,9.74102744483773,0.182321559277481,2011
1073002307,1,3,107300230702,1,130,0.800000011920929,290400,362999.994590879,12.579018005453,0.587786671524857,2011
1073002308,1,1,107300230802,1,210,1.5,250000,166666.666666667,12.4292201968364,0.916290731874155,2011
1073002308,1,1,107300230802,1,630,1.5,0,0,0,0.916290731874155,2011
1073002308,1,2,107300230802,1,620,0.25,0,0,0,0.22314355131421,2011
1073002308,1,3,107300230802,1,130,2,500000,250000,13.1223653774023,1.09861228866811,2011
1073002308,1,4,107300230802,1,130,1,200000,200000,12.2060776455177,0.693147180559945,2011
1073002308,1,5,107300230802,1,741,0.5,70000,140000,11.1562648066437,0.405465108108164,2011
1073002308,1,5,107300230802,1,810,0.5,140000,280000,11.8494048444231,0.405465108108164,2011
1073002308,1,6,107300230802,1,810,1,0,0,0,0.693147180559945,2011
1073002702,2,4,107300270202,1,130,0.400000005960464,0,0,0,0.336472240878687,2011
1073002702,2,4,107300270202,1,210,0.400000005960464,0,0,0,0.336472240878687,2011
1073002702,2,5,107300270202,1,620,0.600000023841858,0,0,0,0.470003644146897,2011
1073002702,2,5,107300270202,1,630,0.600000023841858,0,0,0,0.470003644146897,2011
1081000208,1,1,108100020801,1,810,0.150000005960464,50000,333333.320087858,10.8197982842103,0.139761947558171,2011
1081000208,1,1,108100020801,1,741,0.150000005960464,0,0,0,0.139761947558171,2011
1081000208,1,1,108100020801,1,640,0.150000005960464,0,0,0,0.139761947558171,2011
1081000208,1,2,108100020801,1,620,0.100000001490116,0,0,0,0.0953101811589757,2011
1081000208,1,3,108100020801,1,310,0.100000001490116,0,0,0,0.0953101811589757,2011
1081000208,1,4,108100020801,1,210,0.25,10000,40000,9.21044036697652,0.22314355131421,2011
1081000208,1,4,108100020801,1,130,0.25,0,0,0,0.22314355131421,2011
1081000208,1,4,108100020801,1,630,0.25,15000,60000,9.61587214452889,0.22314355131421,2011
1081000209,1,1,108100020902,1,741,0.25,0,0,0,0.22314355131421,2011
1081000209,1,1,108100020902,1,620,0.25,0,0,0,0.22314355131421,2011
1081000209,1,1,108100020902,1,640,0.25,0,0,0,0.22314355131421,2011
1081000209,2,2,108100020901,0,510,1.5,250000,166666.666666667,12.4292201968364,0.916290731874155,2011
1081000209,2,3,108100020901,0,130,0.5,0,0,0,0.405465108108164,2011
1081000209,2,3,108100020901,0,630,0.5,0,0,0,0.405465108108164,2011
1081000211,1,1,108100021101,1,640,0.5,0,0,0,0.405465108108164,2011
1081000211,1,1,108100021101,1,510,0.5,0,0,0,0.405465108108164,2011
1081000211,2,2,108100021101,1,620,1,0,0,0,0.693147180559945,2011
1081000211,2,2,108100021101,1,630,1,0,0,0,0.693147180559945,2011
1081000211,2,2,108100021101,1,640,1,0,0,0,0.693147180559945,2011
1081000211,3,3,108100021101,1,630,2,80000,40000,11.2897944135779,1.09861228866811,2011
1081000211,3,3,108100021101,1,620,2,0,0,0,1.09861228866811,2011
1081000211,3,3,108100021101,1,640,2,5000,2500,8.5173931714189,1.09861228866811,2011
1081000211,3,3,108100021101,1,741,2,0,0,0,1.09861228866811,2011
1081000214,1,1,108100021402,1,210,0.25,28000,112000,10.2399955028053,0.22314355131421,2011
1081000214,1,1,108100021402,1,630,0.25,0,0,0,0.22314355131421,2011
1081000214,2,3,108100021402,1,470,1,40,40,3.71357206670431,0.693147180559945,2011
1081000303,1,1,108100030301,0,620,1.5,0,0,0,0.916290731874155,2011
1081000303,1,1,108100030301,0,630,1.5,0,0,0,0.916290731874155,2011
1081000303,1,1,108100030301,0,130,1.5,0,0,0,0.916290731874155,2011
1081000303,1,1,108100030301,0,210,1.5,0,0,0,0.916290731874155,2011
1081000303,1,2,108100030301,0,640,0.5,0,0,0,0.405465108108164,2011
1081000303,1,2,108100030301,0,510,0.5,18000,36000,9.7981825908907,0.405465108108164,2011
1081000308,1,1,108100030801,1,620,0.349999994039536,0,0,0,0.30010458803518,2011
1081000308,1,1,108100030801,1,630,0.349999994039536,0,0,0,0.30010458803518,2011
1083000603,1,1,108300060302,1,741,0.100000001490116,0,0,0,0.0953101811589757,2011
1083000603,2,2,108300060302,1,630,1,0,0,0,0.693147180559945,2011
1083000603,3,3,108300060302,1,620,0.100000001490116,0,0,0,0.0953101811589757,2011
1083000609,1,1,108300060902,1,620,2,300000,150000,12.6115410869661,1.09861228866811,2011
1083000609,1,1,108300060902,1,630,2,0,0,0,1.09861228866811,2011
1083000609,1,2,108300060902,1,210,1,225000,225000,12.3238601256211,0.693147180559945,2011
1083000609,1,2,108300060902,1,130,1,0,0,0,0.693147180559945,2011
1083000610,1,1,108300061002,1,741,0.25,0,0,0,0.22314355131421,2011
1083000610,1,2,108300061002,1,630,0.25,0,0,0,0.22314355131421,2011
1083000610,1,2,108300061002,1,890,0.25,0,0,0,0.22314355131421,2011
1083000610,2,3,108300061002,1,741,0.25,0,0,0,0.22314355131421,2011
1083000610,3,4,108300061002,1,741,0.5,0,0,0,0.405465108108164,2011
1083000610,3,4,108300061002,1,510,0.5,0,0,0,0.405465108108164,2011
1083000610,3,5,108300061002,1,210,0.5,0,0,0,0.405465108108164,2011
1083000610,3,5,108300061002,1,130,0.5,0,0,0,0.405465108108164,2011
1083000610,4,6,108300061002,1,210,1,0,0,0,0.693147180559945,2011
1083000610,4,6,108300061002,1,130,1,0,0,0,0.693147180559945,2011
1083000610,4,6,108300061002,1,630,1,0,0,0,0.693147180559945,2011
1083000903,4,5,108300090302,1,310,0.5,1300,2600,7.1708884785125,0.405465108108164,2011
1083000903,4,5,108300090302,1,630,0.5,0,0,0,0.405465108108164,2011
1083000904,1,1,108300090401,1,141,0.5,0,0,0,0.405465108108164,2011
1083000904,1,1,108300090401,1,630,0.5,0,0,0,0.405465108108164,2011
1083000904,1,2,108300090401,1,620,0.25,0,0,0,0.22314355131421,2011
1083000904,1,3,108300090401,1,150,0.25,0,0,0,0.22314355131421,2011
1083000904,1,3,108300090401,1,330,0.25,0,0,0,0.22314355131421,2011
1083000904,2,4,108300090401,1,630,0.25,0,0,0,0.22314355131421,2011
1083000905,1,1,108300090501,1,310,0.5,50000,100000,10.8197982842103,0.405465108108164,2011
1083000905,1,2,108300090501,1,141,0.5,40000,80000,10.5966597327836,0.405465108108164,2011
1083000905,1,2,108300090501,1,744,0.5,0,0,0,0.405465108108164,2011
1083000905,2,3,108300090501,1,310,0.25,0,0,0,0.22314355131421,2011
1083000906,2,4,108300090602,1,741,0.25,0,0,0,0.22314355131421,2011
1083000907,1,1,108300090701,0,620,1,60000,60000,11.002116507732,0.693147180559945,2011
1083000907,2,2,108300090701,0,210,0.25,85000,340000,11.3504183001091,0.22314355131421,2011
1083001305,1,1,108300130501,0,810,0.200000002980232,2000,9999.9998509884,7.60140233458373,0.182321559277481,2011
1083001305,1,1,108300130501,0,640,0.200000002980232,0,0,0,0.182321559277481,2011
1083001305,1,1,108300130501,0,130,0.200000002980232,0,0,0,0.182321559277481,2011
1083001306,1,1,108300130601,1,141,0.25,0,0,0,0.22314355131421,2011
1083001306,1,2,108300130601,1,630,0.25,0,0,0,0.22314355131421,2011
1083001306,1,3,108300130601,1,620,0.25,0,0,0,0.22314355131421,2011
1083001306,1,3,108300130601,1,741,0.25,0,0,0,0.22314355131421,2011
1083001306,2,4,108300130601,1,310,0.25,0,0,0,0.22314355131421,2011
1083001306,2,4,108300130601,1,630,0.25,0,0,0,0.22314355131421,2011
1083001307,1,1,108300130701,1,810,0.25,0,0,0,0.22314355131421,2011
1083001307,1,1,108300130701,1,741,0.25,0,0,0,0.22314355131421,2011
1083001307,1,1,108300130701,1,750,0.25,50000,200000,10.8197982842103,0.22314355131421,2011
1083001307,2,2,108300130707,1,620,0.100000001490116,0,0,0,0.0953101811589757,2011
1083001307,2,3,108300130701,1,130,0.200000002980232,0,0,0,0.182321559277481,2011
1083001307,2,3,108300130701,1,630,0.200000002980232,0,0,0,0.182321559277481,2011
1083001307,2,4,108300130701,1,210,0.200000002980232,0,0,0,0.182321559277481,2011
1083001307,2,5,108300130701,1,810,0.5,50000,100000,10.8197982842103,0.405465108108164,2011
1083001307,2,5,108300130701,1,741,0.5,0,0,0,0.405465108108164,2011
1083001307,2,5,108300130701,1,640,0.5,0,0,0,0.405465108108164,2011
1083001311,1,1,108300131101,0,810,0.5,150000,300000,11.9183972397228,0.405465108108164,2011
1083001311,1,1,108300131101,0,630,0.5,0,0,0,0.405465108108164,2011
1083001311,1,1,108300131101,0,870,0.5,0,0,0,0.405465108108164,2011
1083001311,1,2,108300131101,0,210,0.5,0,0,0,0.405465108108164,2011
1083001311,1,2,108300131101,0,130,0.5,0,0,0,0.405465108108164,2011
1083001311,1,2,108300131101,0,741,0.5,0,0,0,0.405465108108164,2011
1083001311,1,3,108300131101,0,620,0.25,0,0,0,0.22314355131421,2011
1083002004,1,1,108300200401,1,741,0.25,0,0,0,0.22314355131421,2011
1083002004,1,1,108300200401,1,210,0.25,0,0,0,0.22314355131421,2011
1083002004,2,2,108300200401,1,620,0.25,0,0,0,0.22314355131421,2011
1083002004,3,3,108300200401,1,620,0.5,0,0,0,0.405465108108164,2011
1083002006,1,1,108300200601,1,620,0.300000011920929,0,0,0,0.262364273637436,2011
1083002006,1,1,108300200601,1,630,0.300000011920929,0,0,0,0.262364273637436,2011
1083002006,1,2,108300200601,1,210,0.200000002980232,0,0,0,0.182321559277481,2011
1083002006,1,3,108300200601,1,741,0.200000002980232,0,0,0,0.182321559277481,2011
1083002006,1,4,108300200601,1,130,0.100000001490116,0,0,0,0.0953101811589757,2011
1083002008,1,1,108300200802,1,210,0.5,0,0,0,0.405465108108164,2011
1083002008,1,3,108300200802,1,620,0.400000005960464,0,0,0,0.336472240878687,2011
1083002008,1,3,108300200802,1,810,0.400000005960464,0,0,0,0.336472240878687,2011
1083002010,1,1,108300201001,1,620,0.5,0,0,0,0.405465108108164,2011
1083002010,1,2,108300201001,1,130,0.5,0,0,0,0.405465108108164,2011
1083002010,1,2,108300201001,1,210,0.5,0,0,0,0.405465108108164,2011
1083002010,1,3,108300201001,1,741,1,6000,6000,8.69968140098951,0.693147180559945,2011
1083002010,1,4,108300201001,1,810,0.5,80000,160000,11.2897944135779,0.405465108108164,2011
1083002304,1,1,108300230401,1,210,1,150000,150000,11.9183972397228,0.693147180559945,2011
1083002304,1,2,108300230401,1,130,2,560000,280000,13.235693848424,1.09861228866811,2011
1083002304,1,3,108300230401,1,741,0.5,0,0,0,0.405465108108164,2011
1083002705,1,1,108300270501,0,810,1.5,2400,1600,7.78364059622125,0.916290731874155,2011
1083002705,1,1,108300270501,0,620,1.5,120000,80000,11.6952553550628,0.916290731874155,2011
1083002707,1,1,108300270701,1,630,0.25,0,0,0,0.22314355131421,2011
1083002707,1,2,108300270701,1,620,0.25,0,0,0,0.22314355131421,2011
1083002708,1,1,108300270802,1,620,1.39999997615814,0,0,0,0.875468727419792,2011
1083002708,1,1,108300270802,1,130,1.39999997615814,0,0,0,0.875468727419792,2011
1083002708,1,1,108300270802,1,630,1.39999997615814,0,0,0,0.875468727419792,2011
1083002708,1,2,108300270802,1,210,0.600000023841858,0,0,0,0.470003644146897,2011
1083002708,1,2,108300270802,1,640,0.600000023841858,0,0,0,0.470003644146897,2011
1083002709,1,1,108300270902,1,741,1,0,0,0,0.693147180559945,2011
1083002709,1,1,108300270902,1,210,1,0,0,0,0.693147180559945,2011
1083002709,1,2,108300270902,1,620,1,0,0,0,0.693147180559945,2011
1083002709,2,3,108300270902,1,741,0.5,0,0,0,0.405465108108164,2011
1083002709,2,3,108300270902,1,810,0.5,120000,240000,11.6952553550628,0.405465108108164,2011
1083002709,2,4,108300270902,1,620,0.5,0,0,0,0.405465108108164,2011
1083002709,2,5,108300270902,1,210,0.5,0,0,0,0.405465108108164,2011
1083002709,2,5,108300270902,1,130,0.5,0,0,0,0.405465108108164,2011
1083002710,1,1,108300271001,1,741,2,90000,45000,11.4075760603618,1.09861228866811,2011
1083002710,1,1,108300271001,1,630,2,0,0,0,1.09861228866811,2011
1083002710,1,1,108300271001,1,620,2,0,0,0,1.09861228866811,2011
1083002710,1,1,108300271001,1,130,2,0,0,0,1.09861228866811,2011
1083002710,1,2,108300271001,1,640,1,0,0,0,0.693147180559945,2011
1083003006,1,1,108300300601,0,820,4.5,1350000,300000,14.1156158911551,1.70474809223843,2011
1083003006,1,1,108300300601,0,810,4.5,220000,48888.8888888889,12.3013873707787,1.70474809223843,2011
1083003006,1,2,108300300601,0,741,2.5,0,0,0,1.25276296849537,2011
1083003006,3,3,108300300601,0,820,1,750000,750000,13.5278298188449,0.693147180559945,2011
1083003006,3,4,108300300601,0,210,1,120000,120000,11.6952553550628,0.693147180559945,2011
1083003006,3,4,108300300601,0,130,1,500000,500000,13.1223653774023,0.693147180559945,2011
1083003010,1,1,108300301002,1,130,0.100000001490116,0,0,0,0.0953101811589757,2011
1083003010,1,2,108300301002,1,210,0.300000011920929,0,0,0,0.262364273637436,2011
1083003010,2,3,108300301002,1,810,1,0,0,0,0.693147180559945,2011
1083003010,2,3,108300301002,1,741,1,0,0,0,0.693147180559945,2011
1083003302,1,1,108300330201,0,741,0.5,0,0,0,0.405465108108164,2011
1083003302,1,1,108300330201,0,810,0.5,72000,144000,11.1844352867906,0.405465108108164,2011
1083003302,1,1,108300330201,0,130,0.5,25000,50000,10.1266711030504,0.405465108108164,2011
1083003303,1,1,108300330301,1,741,2,0,0,0,1.09861228866811,2011
1083003303,1,1,108300330301,1,810,2,500000,250000,13.1223653774023,1.09861228866811,2011
1083003303,1,1,108300330301,1,130,2,0,0,0,1.09861228866811,2011
1083003303,1,1,108300330301,1,210,2,0,0,0,1.09861228866811,2011
1083003303,1,5,108300330301,1,630,0.100000001490116,60000,599999.991059304,11.002116507732,0.0953101811589757,2011
1083003303,1,5,108300330301,1,310,0.100000001490116,35000,349999.994784594,10.463131911492,0.0953101811589757,2011
1083003303,2,9,108300330301,1,620,0.200000002980232,0,0,0,0.182321559277481,2011
1083003303,2,9,108300330301,1,310,0.200000002980232,0,0,0,0.182321559277481,2011
1083003303,2,9,108300330301,1,210,0.200000002980232,40000,199999.997019768,10.5966597327836,0.182321559277481,2011
1083003306,1,1,108300330602,1,210,0.25,0,0,0,0.22314355131421,2011
1083003306,1,1,108300330602,1,130,0.25,22500,90000,10.0213150316493,0.22314355131421,2011
1083003306,1,2,108300330602,1,620,0.75,0,0,0,0.559615787935423,2011
1083003306,1,2,108300330602,1,710,0.75,0,0,0,0.559615787935423,2011
1083003306,2,3,108300330602,1,210,0.5,40000,80000,10.5966597327836,0.405465108108164,2011
1083003306,2,3,108300330602,1,630,0.5,0,0,0,0.405465108108164,2011
1083003307,1,1,108300330701,0,741,0.319999992847443,30000,93750.0020954757,10.3089859934221,0.277631731179676,2011
1083003307,1,1,108300330701,0,130,0.319999992847443,0,0,0,0.277631731179676,2011
1083003307,1,1,108300330701,0,450,0.319999992847443,0,0,0,0.277631731179676,2011
1083003308,1,1,108300330801,0,741,0.25,0,0,0,0.22314355131421,2011
1083003308,2,2,108300330801,0,210,0.25,0,0,0,0.22314355131421,2011
1083003308,2,2,108300330801,0,130,0.25,0,0,0,0.22314355131421,2011
1083003309,1,1,108300330902,1,741,0.125,0,0,0,0.117783035656383,2011
1083003309,1,1,108300330902,1,770,0.125,0,0,0,0.117783035656383,2011
1083003309,1,1,108300330902,1,890,0.125,0,0,0,0.117783035656383,2011
1083003309,1,2,108300330902,1,720,0.125,0,0,0,0.117783035656383,2011
1083003309,2,4,108300330901,0,810,3,4500000,1500000,15.3195881769627,1.38629436111989,2011
1083003309,2,5,108300330901,0,710,3,9600000,3200000,16.0772737606047,1.38629436111989,2011
1083003309,2,6,108300330902,1,630,1,0,0,0,0.693147180559945,2011
1083003309,2,7,108300330902,1,450,1,1000000,1000000,13.8155115579638,0.693147180559945,2011
1083003309,2,8,108300330902,1,620,1,400000,400000,12.899222326087,0.693147180559945,2011
1083003309,3,11,108300330901,0,450,1.5,304000,202666.666666667,12.6247862698566,0.916290731874155,2011
1083003309,3,11,108300330901,0,741,1.5,0,0,0,0.916290731874155,2011
1083003310,1,1,108300331002,1,741,0.5,162000,324000,11.995357787035,0.405465108108164,2011
1083003310,1,1,108300331002,1,710,0.5,0,0,0,0.405465108108164,2011
1083003310,1,3,108300331002,1,210,0.5,0,0,0,0.405465108108164,2011
1083003310,1,3,108300331002,1,130,0.5,720000,1440000,13.4870078798802,0.405465108108164,2011
1083003310,1,3,108300331002,1,810,0.5,0,0,0,0.405465108108164,2011
1083003310,2,4,108300331001,0,741,3,1800000,600000,14.4032977784218,1.38629436111989,2011
1083003310,2,4,108300331001,0,744,3,0,0,0,1.38629436111989,2011
1083003310,2,4,108300331001,0,810,3,140000,46666.6666666667,11.8494048444231,1.38629436111989,2011
1083003310,2,5,108300331001,0,640,0.5,700000,1400000,13.458837042596,0.405465108108164,2011
1083003310,2,6,108300331001,0,450,1,320000,320000,12.676079399771,0.693147180559945,2011
1083003310,2,6,108300331001,0,130,1,500000,500000,13.1223653774023,0.693147180559945,2011
1083003310,2,6,108300331001,0,630,1,0,0,0,0.693147180559945,2011
1083003310,2,7,108300331001,0,620,0.5,0,0,0,0.405465108108164,2011
1093000406,1,1,109300040601,0,620,0.5,30000,60000,10.3089859934221,0.405465108108164,2011
1093000406,1,2,109300040601,0,630,1,0,0,0,0.693147180559945,2011
1093000406,1,2,109300040601,0,310,1,70000,70000,11.1562648066437,0.693147180559945,2011
1093000406,1,3,109300040601,0,630,0.5,0,0,0,0.405465108108164,2011
1103000502,1,1,110300050202,1,741,1,90000,90000,11.4075760603618,0.693147180559945,2011
1103000502,2,2,110300050201,0,810,1,200000,200000,12.2060776455177,0.693147180559945,2011
